Code,WO,Maintenance Plant,WTG/Solar,Priority,Description,Long description,Detected,Approved,Deadline,To execute,Created on,User,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18
3003102725,,WF KILGALLIOCH,D-32,3,Bottom plat limit switch roller miss,,APR,,,13/12/2023,02/10/2025,,13/03/2024,,SGRE 1,,,MCP,,,0,GEPE,,,,,KID4A032,13/12/2023,IBR,U333700
3003102737,,WF KILGALLIOCH,E-38,3,Platform 1 limit switch roller,,APR,,,13/12/2023,02/10/2025,,13/03/2024,,SGRE 1,,,MCP,,,0,GEPE,,,,,KID5A038,13/12/2023,IBR,U333700
7000089281,,WF KILGALLIOCH,A-8,4,Roof hatch latch,,APR,,,31/01/2024,02/10/2025,,31/07/2024,Roof hatch held on with one latch.,SGRE 1,External,Nacelle,MCP,,,1,GEPE,,,,,KID1A008,06/02/2024,IBR,U342227
7000283251,,WF KILGALLIOCH,B-18,3,SLIGHT LEAK FROM PITCH RAM B,,APR,,,27/05/2024,02/10/2025,,26/08/2024,,SGRE 1,,,MCP,,,0,GEPE,,,,,KID2A018,27/05/2024,IBR,U333700
7000790569,,WF KILGALLIOCH,E-39,3,P*ROTATING UNION LEAK,,APR,,,30/04/2025,02/10/2025,,30/07/2025,,SGRE 1,,Hydraulic system,MCP,,,8,GEPE,,,,,KID5A039,01/05/2025,IBR,U342227
7000793359,,WF KILGALLIOCH,D-27,3,Pitch Accumulator Blade A,Pitch Accumulator Blade A,APR,,,22/05/2025,02/10/2025,,21/08/2025,"SGRE have placed order for replacements, no ETA at present 11/05",SGRE 1,,,MCP,,,0,GEPE,,,,,KID4A027,22/05/2025,IBR,U333700
7000794666,,WF KILGALLIOCH,F-53,4,P*LIFT SAFETY WIRE MONITOR/REPLACEMENT,SLIGHT WEAR ON LIFT SAFETY WIRE. STILL WITHIN LIMITS BUT WIL REQUIRE MONITORING AND FUTURE REPAIR,APR,,,29/05/2025,02/10/2025,,29/11/2025,,SGRE 1,,Personnel lift,MCP,,,0,GEPE,,,,,KID6A053,29/05/2025,IBR,Z486997
7000795565,,WF KILGALLIOCH,I-81,3,P*LIFT DRIVE WIRE REPLACEMENT,DRIVE WIRE FOR LIFT HAS FAILED ITS STAT INSPECTION AND REQUIIRES REPLACMENT,APR,,,04/06/2025,02/10/2025,,03/09/2025,,SGRE 1,,Lifting systems,MCP,,,0,GEPE,,,,,KID9A081,04/06/2025,IBR,Z486997
7000814030,7000535647,WF KILGALLIOCH,A-1,3,P*HUB PRESSURE FILTER SWITCH DAMAGED,,APR,,,22/10/2024,22/10/2024,,21/01/2025,,SGRE 1,,,MCP,,,0,FICH,,,,,KID1A001,30/09/2025,,E925230
7000814035,3003056671,WF KILGALLIOCH,A-1,3,P*LEAK ON HYD UNIT CHARGE VALVE SEAL,,APR,,,06/04/2021,06/04/2021,,06/07/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID1A001,30/09/2025,,E925230
7000814036,3003056672,WF KILGALLIOCH,A-1,3,P*HYD HOSEBRACKET BROKEN,,APR,,,02/09/2022,02/09/2022,,02/12/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID1A001,30/09/2025,,E925230
7000814045,7000535681,WF KILGALLIOCH,A-2,4,P* LIFT PLATFORM BRACKET CRACKED,,APR,,,22/10/2024,22/10/2024,,22/04/2025,,SGRE 1,,,MCP,,,0,FICH,,,,,KID1A002,30/09/2025,,E925230
7000814046,7000535672,WF KILGALLIOCH,A-2,4,P*PLATFORM 1&2 INDICATOR SWITCH ISSUES,,APR,,,22/10/2024,22/10/2024,,22/04/2025,,SGRE 1,,,MCP,,,0,FICH,,,,,KID1A002,30/09/2025,,E925230
7000814048,7000535680,WF KILGALLIOCH,A-2,3,P*TRX WINDINGS INSULATION FLAKING,,APR,,,22/10/2024,22/10/2024,,21/01/2025,,SGRE 1,,,MCP,,,0,FICH,,,,,KID1A002,30/09/2025,,E925230
7000814050,3003056714,WF KILGALLIOCH,A-2,3,P*TX LOUVRES WONT CLOSE,,APR,,,19/11/2021,19/11/2021,,18/02/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID1A002,30/09/2025,,E925230
7000814052,,WF KILGALLIOCH,A-3,3,P*LIFT CABIN LIGHT INOP,,APR,,,18/06/2025,18/06/2025,,17/09/2025,,SGRE 1,,Personnel lift,MCP,,,0,FICH,,,,,KID1A003,30/09/2025,,E925230
7000814053,,WF KILGALLIOCH,A-3,3,P*HOIST LIMIT SWITCH MISSING BOLTS,,APR,,,18/06/2025,18/06/2025,,17/09/2025,,SGRE 1,,Hoist,MCP,,,0,FICH,,,,,KID1A003,30/09/2025,,E925230
7000814055,7000535798,WF KILGALLIOCH,A-3,3,P*SECURING BRACKET EE007 DAMAGE,,APR,,,08/10/2024,24/10/2024,,07/01/2025,,SGRE 1,,,MCP,,,0,FICH,,,,,KID1A003,30/09/2025,,E925230
7000814059,3003056721,WF KILGALLIOCH,A-3,5,P*YAW TRAY BOLTS BROKEN,,APR,,,11/12/2020,11/12/2020,,11/12/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID1A003,30/09/2025,,E925230
7000814064,7000172951,WF KILGALLIOCH,A-3,3,LV Cable protection in TX room,,APR,,,18/03/2024,18/03/2024,,17/06/2024,,SGRE 1,,,MCP,,,0,FICH,,,,,KID1A003,30/09/2025,,E925230
7000814077,3003056745,WF KILGALLIOCH,A-6,4,P*CRACK ON YAW PLATFORM AT HATCH,,APR,,,09/11/2021,09/11/2021,,09/05/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID1A006,30/09/2025,,E925230
7000814078,3003056742,WF KILGALLIOCH,A-6,3,P*BLADE A ACCUMULATOR,,APR,,,06/05/2021,06/05/2021,,05/08/2021,"SGRE have placed order for replacements, no ETA at present 11/05",SGRE 1,,,MCP,,,0,FICH,,,,,KID1A006,30/09/2025,,E925230
7000814079,3003056749,WF KILGALLIOCH,A-6,3,P*TX LOUVERS PARTIALLY OPEN,,APR,,,28/08/2023,28/08/2023,,27/11/2023,,SGRE 1,,,MCP,,,0,FICH,,,,,KID1A006,30/09/2025,,E925230
7000814085,,WF KILGALLIOCH,A-8,3,PITCH RAM LEAKING,,APR,,,26/06/2025,26/06/2025,,25/09/2025,,SGRE 1,,,MCP,,,0,FICH,,,,,KID1A008,30/09/2025,,E925230
7000814086,3003056760,WF KILGALLIOCH,A-8,5,4 x Yaw tray bolts sheared,,APR,,,08/05/2020,08/05/2020,,08/05/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID1A008,30/09/2025,,E925230
7000814088,,WF KILGALLIOCH,A-8,3,Pitch Ram Required,,APR,,,27/11/2024,27/11/2024,,26/02/2025,Duplicate entry,SGRE 1,,,MCP,,,0,FICH,,,,,KID1A008,30/09/2025,,E925230
7000814089,3003056764,WF KILGALLIOCH,A-9,4,Hub door locking mech to be replaced,,APR,,,02/03/2021,02/03/2021,,02/09/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID1A009,30/09/2025,,E925230
7000814093,3003056770,WF KILGALLIOCH,A-9,4,P*YAW PLATFORM CRACKED,,APR,,,21/12/2021,21/12/2021,,21/06/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID1A009,30/09/2025,,E925230
7000814094,,WF KILGALLIOCH,A-9,3,Pitch Ram Required x2,,APR,,,27/11/2024,27/11/2024,,26/02/2025,,SGRE 1,,,MCP,,,0,FICH,,,,,KID1A009,30/09/2025,,E925230
7000814099,3003056788,WF KILGALLIOCH,B-12,3,P*GBX PUMP/INTERCOOLER UNION LEAK,,APR,,,09/11/2022,09/11/2022,,08/02/2023,,SGRE 1,,,MCP,,,0,FICH,,,,,KID2A012,30/09/2025,,E925230
7000814100,7000283240,WF KILGALLIOCH,B-12,3,BLADE DUST SEAL LEAKING,,APR,,,27/05/2024,27/05/2024,,26/08/2024,,SGRE 1,,,MCP,,,0,FICH,,,,,KID2A012,30/09/2025,,E925230
7000814101,,WF KILGALLIOCH,B-12,3,Pitch Ram Required,,APR,,,27/11/2024,27/11/2024,,26/02/2025,,SGRE 1,,,MCP,,,0,FICH,,,,,KID2A012,30/09/2025,,E925230
7000814109,3003056691,WF KILGALLIOCH,B-14,3,P*TX LOUVRES NOT CLOSING,,APR,,,11/01/2022,11/01/2022,,12/04/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID2A014,30/09/2025,,E925230
7000814110,3003056803,WF KILGALLIOCH,B-14,5,P*YAW TRAY BOLTS BROKEN,,APR,,,11/12/2020,11/12/2020,,11/12/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID2A014,30/09/2025,,E925230
7000814111,3003056804,WF KILGALLIOCH,B-14,3,P* EMERGENCY ACCUMULATOR REQUIRED,,APR,,,27/08/2025,27/08/2025,,26/11/2025,"SGRE have placed order for replacements, no ETA at present 11/05",SGRE 1,,,MCP,,,0,FICH,,,,,KID2A014,30/09/2025,,E925230
7000814115,3003056819,WF KILGALLIOCH,B-15,3,P*TX LOUVRES NOT CLOSING PROPERLY,,APR,,,14/01/2022,14/01/2022,,15/04/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID2A015,30/09/2025,,E925230
7000814116,3003056820,WF KILGALLIOCH,B-15,3,P* WIND VANE MISSING,,APR,,,08/09/2025,08/09/2025,,08/12/2025,,SGRE 1,,,MCP,,,0,FICH,,,,,KID2A015,30/09/2025,,E925230
7000814117,,WF KILGALLIOCH,B-15,3,FG005 Reset button on cabinet needs repl,FG005 Reset button on cabinet needs repl,APR,,,27/11/2024,27/11/2024,,26/02/2025,,SGRE 1,,,MCP,,,0,FICH,,,,,KID2A015,30/09/2025,,E925230
7000814118,3003056824,WF KILGALLIOCH,B-16,2,P*ACUMULATOR PRESSURE POS 87.1 BLADE A,,APR,,,02/06/2021,02/06/2021,,17/06/2021,"SGRE have placed order for replacements, no ETA at present 11/05",SGRE 1,,,MCP,,,0,FICH,,,,,KID2A016,30/09/2025,,E925230
7000814119,3003056825,WF KILGALLIOCH,B-16,2,P*ACUMULATOR PRESSURE POS 87.2 BLADE A,,APR,,,02/06/2021,02/06/2021,,17/06/2021,"SGRE have placed order for replacements, no ETA at present 11/05",SGRE 1,,,MCP,,,0,FICH,,,,,KID2A016,30/09/2025,,E925230
7000814120,3003056826,WF KILGALLIOCH,B-16,2,P*ACUMULATOR PRESSURE POS 87.2 BLADE B,,APR,,,02/06/2021,02/06/2021,,17/06/2021,"SGRE have placed order for replacements, no ETA at present 11/05",SGRE 1,,,MCP,,,0,FICH,,,,,KID2A016,30/09/2025,,E925230
7000814121,3003056827,WF KILGALLIOCH,B-16,5,P* 2 X YAW TRAY BOLTS,,APR,,,19/11/2021,19/11/2021,,19/11/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID2A016,30/09/2025,,E925230
7000814122,3003056830,WF KILGALLIOCH,B-16,3,P*TX LOUVRES NOT CLOSING PROPERLY,,APR,,,13/01/2022,13/01/2022,,14/04/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID2A016,30/09/2025,,E925230
7000814124,,WF KILGALLIOCH,B-17,3,P*MAINSHAFT BEARING SEAL DAMAGED,,APR,,,18/06/2025,18/06/2025,,17/09/2025,,SGRE 1,,Main shaft assembly,MCP,,,0,FICH,,,,,KID2A017,30/09/2025,,E925230
7000814125,,WF KILGALLIOCH,B-17,3,P*PITCH RAM B LEAKING,,APR,,,18/06/2025,18/06/2025,,17/09/2025,,SGRE 1,,Blade pitch system,MCP,,,0,FICH,,,,,KID2A017,30/09/2025,,E925230
7000814126,3003056833,WF KILGALLIOCH,B-17,3,P* HUB LIGHT SWITCH BROKEN,,APR,,,02/03/2021,02/03/2021,,01/06/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID2A017,30/09/2025,,E925230
7000814127,3003056834,WF KILGALLIOCH,B-17,3,P* FG005 DOOR BUTTON MISSING,,APR,,,24/08/2020,24/08/2020,,23/11/2020,,SGRE 1,,,MCP,,,0,FICH,,,,,KID2A017,30/09/2025,,E925230
7000814128,3003056835,WF KILGALLIOCH,B-17,3,P* BLADE A ACC NOT HOLDING PRESSURE,,APR,,,06/05/2021,06/05/2021,,05/08/2021,"SGRE have placed order for replacements, no ETA at present 11/05",SGRE 1,,,MCP,,,0,FICH,,,,,KID2A017,30/09/2025,,E925230
7000814129,3003056836,WF KILGALLIOCH,B-17,5,P* 9x YAW GREASETRAY BOLTS SHEARED,,APR,,,06/05/2021,06/05/2021,,06/05/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID2A017,30/09/2025,,E925230
7000814130,3003056837,WF KILGALLIOCH,B-17,3,P* G/BOX PIPE LEAKING,,APR,,,24/08/2020,24/08/2020,,23/11/2020,,SGRE 1,,,MCP,,,0,FICH,,,,,KID2A017,30/09/2025,,E925230
7000814131,3003056839,WF KILGALLIOCH,B-17,3,P*TX FAN SIDE PANELS DAMAGED,,APR,,,11/01/2022,11/01/2022,,12/04/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID2A017,30/09/2025,,E925230
7000814132,3003056840,WF KILGALLIOCH,B-17,3,P*COOLANT LEAK,,APR,,,11/01/2022,11/01/2022,,12/04/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID2A017,30/09/2025,,E925230
7000814133,,WF KILGALLIOCH,B-18,3,P*CHAIN BUCKET SECONDARY SLING,,APR,,,19/06/2025,19/06/2025,,18/09/2025,,SGRE 1,,Hoist,MCP,,,0,FICH,,,,,KID2A018,30/09/2025,,E925230
7000814134,3003056845,WF KILGALLIOCH,B-18,3,Light on 3rd platform not working,,APR,,,22/04/2020,22/04/2020,,22/07/2020,,SGRE 1,,,MCP,,,0,FICH,,,,,KID2A018,30/09/2025,,E925230
7000814135,3003056848,WF KILGALLIOCH,B-18,4,P*CRACK ON YAW PLATFORM AT HATCH MOUNT,,APR,,,07/09/2021,07/09/2021,,07/03/2022,DMUK0694 to be applied May 2026- Yaw Platform Retro Fit,SGRE 1,Technical,Tower and foundation,MCP,,,0,FICH,,,,Waiting Engineering disposition,KID2A018,30/09/2025,,E925230
7000814136,3003056851,WF KILGALLIOCH,B-18,3,P*GERNERATOR COOLING MOTOR DAMAGED,,APR,,,15/08/2023,15/08/2023,,14/11/2023,,SGRE 1,,,MCP,,,0,FICH,,,,,KID2A018,30/09/2025,,E925230
7000814138,3003056847,WF KILGALLIOCH,B-18,3,P* ROTOR LOCK PIN DAMAGED,,APR,,,15/06/2021,15/06/2021,,14/09/2021,"Parts ordered, rotor lock still ok to be used with remaining 2 lock pins",SGRE 1,,,MCP,,,0,FICH,,,,,KID2A018,30/09/2025,,E925230
7000814140,3003056855,WF KILGALLIOCH,C-19,3,P* BLADE A ACC NOT HOLDING PRESSURE,,APR,,,13/05/2021,13/05/2021,,12/08/2021,"SGRE have placed order for replacements, no ETA at present 11/05",SGRE 1,,,MCP,,,0,FICH,,,,,KID3A019,30/09/2025,,E925230
7000814141,3003056856,WF KILGALLIOCH,C-19,5,P* YAW TRAY BOLTS x2 SNAPPED,,APR,,,13/05/2021,13/05/2021,,13/05/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID3A019,30/09/2025,,E925230
7000814142,3003056858,WF KILGALLIOCH,C-19,3,P*TX LOUVRES NOT CLOSING PROPERLY,,APR,,,11/10/2022,11/10/2022,,10/01/2023,,SGRE 1,,,MCP,,,0,FICH,,,,,KID3A019,30/09/2025,,E925230
7000814146,3003056865,WF KILGALLIOCH,C-21,3,P*FIBER CRACKED NEEDING SEALED,,APR,,,11/12/2020,11/12/2020,,12/03/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID3A021,30/09/2025,,E925230
7000814148,,WF KILGALLIOCH,C-21,3,Hub light Required,,APR,,,27/11/2024,27/11/2024,,26/02/2025,,SGRE 1,,,MCP,,,0,FICH,,,,,KID3A021,30/09/2025,,E925230
7000814150,3003056867,WF KILGALLIOCH,C-22,5,P*5 YAW TRAY BOLTS SNAPPED,,APR,,,06/05/2021,06/05/2021,,06/05/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID3A022,30/09/2025,,E925230
7000814151,3003056869,WF KILGALLIOCH,C-22,3,P*TX LOUVRE NOT CLOSING LAST 20 DEGREE,,APR,,,14/01/2022,14/01/2022,,15/04/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID3A022,30/09/2025,,E925230
7000814152,,WF KILGALLIOCH,C-23,3,Hub light Required,,APR,,,27/11/2024,27/11/2024,,26/02/2025,,SGRE 1,,,MCP,,,0,FICH,,,,,KID3A023,30/09/2025,,E925230
7000814153,3003056878,WF KILGALLIOCH,C-24,5,2 X YAW TRAY BOLTS SNAPPED,,APR,,,09/11/2020,09/11/2020,,09/11/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID3A024,30/09/2025,,E925230
7000814156,3003056882,WF KILGALLIOCH,C-24,3,P*EXCHANGE KEY SHEARED IN TX ROOM DOOR,,APR,,,11/01/2022,11/01/2022,,12/04/2022,,SGRE 1,H&S,Nacelle,MCP,,,0,FICH,,,,Lack of material,KID3A024,30/09/2025,,E925230
7000814157,3003056883,WF KILGALLIOCH,C-24,3,P*TX ROOM COOLING FAN BOLTS LOOSE,,APR,,,11/01/2022,11/01/2022,,12/04/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID3A024,30/09/2025,,E925230
7000814158,3003056884,WF KILGALLIOCH,C-24,3,P*CABINET FILTER HOUSING NEEDS REPLACED,,APR,,,11/01/2022,11/01/2022,,12/04/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID3A024,30/09/2025,,E925230
7000814160,3003056886,WF KILGALLIOCH,C-25,5,2 X SHEARED YAW TRAY BOLTS,,APR,,,09/11/2020,09/11/2020,,09/11/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID3A025,30/09/2025,,E925230
7000814162,3003056888,WF KILGALLIOCH,C-25,3,P*TX DOOR BRACKET CRACKED,,APR,,,19/11/2021,19/11/2021,,18/02/2022,,SGRE 1,H&S,Nacelle,MCP,,,0,FICH,,,,Lack of material,KID3A025,30/09/2025,,E925230
7000814165,3003056891,WF KILGALLIOCH,C-26,3,P*GBX PT100 REQUIRED,,APR,,,07/09/2021,07/09/2021,,07/12/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID3A026,30/09/2025,,E925230
7000814166,,WF KILGALLIOCH,C-26,3,Accumulator burst Pos 87.2 Blade 'C',,APR,,,11/06/2025,11/06/2025,,10/09/2025,"SGRE have placed order for replacements, no ETA at present 11/05",SGRE 1,,,MCP,,,0,FICH,,,,,KID3A026,30/09/2025,,E925230
7000814173,3003056904,WF KILGALLIOCH,D-28,3,P*ROLLER HOUSING DROPPED NEEDS ADJUSTED,,APR,,,05/11/2020,05/11/2020,,04/02/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A028,30/09/2025,,E925230
7000814174,3003056906,WF KILGALLIOCH,D-28,3,P*MAIN SHAFT RETAINER SEAL DETACHED,,APR,,,15/04/2021,15/04/2021,,15/07/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A028,30/09/2025,,E925230
7000814176,,WF KILGALLIOCH,D-28,3,Anemometer cable to be replaced,,APR,,,27/11/2024,27/11/2024,,26/02/2025,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A028,30/09/2025,,E925230
7000814177,,WF KILGALLIOCH,D-29,3,P* LIFT EXTERNAL ESTOP RED CAP MISSING,,APR,,,17/06/2025,17/06/2025,,16/09/2025,,SGRE 1,,Personnel lift,MCP,,,0,FICH,,,,,KID4A029,30/09/2025,,E925230
7000814178,3003056698,WF KILGALLIOCH,D-29,3,P* TX WEATHER SEAL COMING AWAY,,APR,,,18/11/2020,18/11/2020,,17/02/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A029,30/09/2025,,E925230
7000814181,,WF KILGALLIOCH,D-29,3,Pitch Ram Required x2,,APR,,,27/11/2024,27/11/2024,,26/02/2025,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A029,30/09/2025,,E925230
7000814187,3003056920,WF KILGALLIOCH,D-30,4,P*YAW PLATFORM CRACKED AT HATCH,,APR,,,09/12/2021,09/12/2021,,09/06/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A030,30/09/2025,,E925230
7000814188,3003056921,WF KILGALLIOCH,D-30,3,P*LOUVRE JAMMED IN CLOSED POSITION,,APR,,,21/12/2021,21/12/2021,,22/03/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A030,30/09/2025,,E925230
7000814189,3003056922,WF KILGALLIOCH,D-30,3,P*MAIN SHAFT REAR BEARING LEAKING,,APR,,,26/05/2023,26/05/2023,,25/08/2023,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A030,30/09/2025,,E925230
7000814191,3003056924,WF KILGALLIOCH,D-31,3,Yaw seal torn,,APR,,,21/04/2020,21/04/2020,,21/07/2020,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A031,30/09/2025,,E925230
7000814193,3003056932,WF KILGALLIOCH,D-31,3,P*SURFACE CRACKS ON NOSE CONE FIBRE,,APR,,,14/03/2022,14/03/2022,,13/06/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A031,30/09/2025,,E925230
7000814194,3003056934,WF KILGALLIOCH,D-31,3,P*GBX MECHANICAL PUMP LEAKING,,APR,,,25/10/2022,25/10/2022,,24/01/2023,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A031,30/09/2025,,E925230
7000814195,3003056938,WF KILGALLIOCH,D-32,5,P* 3x YAW GREASE TRAY BOLTS SNAPPED,,APR,,,12/05/2021,12/05/2021,,12/05/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A032,30/09/2025,,E925230
7000814197,3003056940,WF KILGALLIOCH,D-32,3,M8 BOLTS SHEARED ON NACELLE ACCESS,,APR,,,21/03/2022,21/03/2022,,20/06/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A032,30/09/2025,,E925230
7000814198,3003056942,WF KILGALLIOCH,D-32,3,YAW GEAR SHOWING NO OIL,,APR,,,21/03/2022,21/03/2022,,20/06/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A032,30/09/2025,,E925230
7000814199,3003056943,WF KILGALLIOCH,D-32,3,P*GENERATOR COOLING FAN COVER,,APR,,,21/03/2022,21/03/2022,,20/06/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A032,30/09/2025,,E925230
7000814200,3003056945,WF KILGALLIOCH,D-32,3,P*GBX HOSES NEED REPLACED,,APR,,,21/03/2022,21/03/2022,,20/06/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A032,30/09/2025,,E925230
7000814202,3003056950,WF KILGALLIOCH,D-33,5,P*4 x YAW TRAY BOLTS SHEARED,,APR,,,22/10/2020,22/10/2020,,22/10/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A033,30/09/2025,,E925230
7000814203,3003056953,WF KILGALLIOCH,D-33,3,P* TROLLEY BEAM EYES ELONGATED,,APR,,,02/06/2021,02/06/2021,,01/09/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A033,30/09/2025,,E925230
7000814204,3003056956,WF KILGALLIOCH,D-33,3,P*GASQUET REQ'D FOR MAGNETIC ROD,,APR,,,21/12/2021,21/12/2021,,22/03/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A033,30/09/2025,,E925230
7000814206,,WF KILGALLIOCH,D-34,3,gearbox hoses leaking,,APR,,,11/06/2025,11/06/2025,,10/09/2025,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A034,30/09/2025,,E925230
7000814207,,WF KILGALLIOCH,D-34,3,Oil leak in the hub,,APR,,,11/06/2025,11/06/2025,,10/09/2025,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A034,30/09/2025,,E925230
7000814208,3003056963,WF KILGALLIOCH,D-34,3,Replace blade covers bolts x1 Blade C,,APR,,,02/03/2021,02/03/2021,,01/06/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A034,30/09/2025,,E925230
7000814209,3003056964,WF KILGALLIOCH,D-34,3,Replace blade bolt cover bolts x2 Blade,,APR,,,02/03/2021,02/03/2021,,01/06/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A034,30/09/2025,,E925230
7000814210,3003056965,WF KILGALLIOCH,D-34,3,P* HUB HATCH ACCESS DOOR BROKEN,,APR,,,10/09/2020,10/09/2020,,10/12/2020,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A034,30/09/2025,,E925230
7000814211,3003056966,WF KILGALLIOCH,D-34,3,NO POWER OR DISPLAY AT BEACON UPS,,APR,,,09/11/2020,09/11/2020,,08/02/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A034,30/09/2025,,E925230
7000814212,3003056967,WF KILGALLIOCH,D-34,3,CONTROL CABINET DOOR LOCK MISSING,,APR,,,09/11/2020,09/11/2020,,08/02/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A034,30/09/2025,,E925230
7000814213,3003056969,WF KILGALLIOCH,D-34,3,P*REAR BEARING RETAINER LEAKING GREASE,,APR,,,05/11/2020,05/11/2020,,04/02/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A034,30/09/2025,,E925230
7000814214,3003056972,WF KILGALLIOCH,D-34,2,TX CORE RESIN CRACKED AND FLAKING,,APR,,,24/06/2025,24/06/2025,,09/07/2025,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A034,30/09/2025,,E925230
7000814215,3003056973,WF KILGALLIOCH,D-34,3,P*FORK & ROD FOR ROTATING UNION,,APR,,,14/01/2022,14/01/2022,,15/04/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A034,30/09/2025,,E925230
7000814217,3003056976,WF KILGALLIOCH,D-35,4,3 BOLTS/3 NUTS REQD ON SLIPRING COVER,,APR,,,09/11/2020,09/11/2020,,09/05/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A035,30/09/2025,,E925230
7000814218,3003056977,WF KILGALLIOCH,D-35,3,P*TX LOUVRE NOT CLOSING LAST 10 DEGREE,,APR,,,14/01/2022,14/01/2022,,15/04/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A035,30/09/2025,,E925230
7000814221,3003056986,WF KILGALLIOCH,D-36,3,P*MAINSHAFT RETAINER SEAL LOOSE,,APR,,,06/05/2021,06/05/2021,,05/08/2021,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A036,30/09/2025,,E925230
7000814223,3003056990,WF KILGALLIOCH,D-36,3,P*TX LOUVRES NOT CLOSING PROPERLY,,APR,,,14/01/2022,14/01/2022,,15/04/2022,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A036,30/09/2025,,E925230
7000814224,3003056992,WF KILGALLIOCH,D-36,3,P*GBX PUMP/INTERCOOLER UNION LEAK,,APR,,,07/10/2022,07/10/2022,,06/01/2023,,SGRE 1,,,MCP,,,0,FICH,,,,,KID4A036,30/09/2025,,E925230
7000814225,,WF KILGALLIOCH,E-37,4,P*LIFT SAFETY LINE FLOOR GROMIT WORN,,APR,,,19/06/2025,19/06/2025,,19/12/2025,,SGRE 1,,Personnel lift,MCP,,,0,FICH,,,,,KID5A037,30/09/2025,,E925230
7000814226,,WF KILGALLIOCH,E-37,4,P*LIFT PLT ARM ROLLER WHEEL MISSING,,APR,,,19/06/2025,19/06/2025,,19/12/2025,,SGRE 1,,Personnel lift,MCP,,,0,FICH,,,,,KID5A037,30/09/2025,,E925230
